SK_ID_CURR,FLAG_OWN_CAR,FLAG_PHONE,EXT_SOURCE_2,EXT_SOURCE_3,NAME_INCOME_TYPE_Stateservant,NAME_INCOME_TYPE_Working,NAME_EDUCATION_TYPE_Highereducation,NAME_EDUCATION_TYPE_Secondarysecondaryspecial,OCCUPATION_TYPE_Laborers,OCCUPATION_TYPE_Managers,ORGANIZATION_TYPE_XNA,HOUSETYPE_MODE_blockofflats,WALLSMATERIAL_MODE_Panel,EMERGENCYSTATE_MODE_No,BURO_DAYS_CREDIT_MIN,BURO_CREDIT_ACTIVE_Active_MEAN,CC_MONTHS_BALANCE_MIN,CC_AMT_BALANCE_MEAN,CC_AMT_RECEIVABLE_PRINCIPAL_MEAN,CC_NAME_CONTRACT_STATUS_Completed_MAX
273995,0.0,0.0,0.6219167522470002,0.6041125998015721,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-864.0,0.0,-91.0,84537.36098901098,81222.18527472529,1.0
326235,0.0,1.0,0.6346375071418575,0.6413682574954046,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2584.0,0.625,-22.0,189342.9490909091,184786.1815909091,0.0
398438,0.0,1.0,0.3875828212376439,0.6512602186973006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1294.0,0.0,-21.0,269819.78571428574,263807.5114285714,0.0
270584,0.0,0.0,0.5883500858174703,0.524496446363472,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2835.0,0.4166666666666667,-22.0,59575.572,58311.20925,1.0
270890,0.0,1.0,0.6906220178582978,0.5406544504453575,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-607.0,0.3333333333333333,-6.0,0.0,0.0,0.0
136554,0.0,0.0,0.6012773074505842,0.520897599048938,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2748.0,0.4285714285714285,-76.0,34.3662,0.0,0.0
320472,0.0,1.0,0.5949539799355811,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2879.0,0.3333333333333333,-40.0,76879.96875,71538.606,0.0
175928,0.0,1.0,0.3534847561363937,0.6413682574954046,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2339.0,0.25,-87.0,0.0,0.0,0.0
453824,0.0,1.0,0.5542217019472374,0.3123653692278984,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-140.0,1.0,-24.0,330.12,280.7959090909091,0.0
292260,1.0,1.0,0.1946706669394518,0.4830501881366946,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1361.0,0.25,-38.0,64672.579459459455,63120.53797297297,0.0
446366,0.0,1.0,0.769901323250776,0.4848514754962666,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2916.0,0.5384615384615384,-72.0,44431.383125,42070.060625000006,0.0
142965,0.0,1.0,0.4877584842156286,0.3774042489507649,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2129.0,0.6666666666666666,-2.0,11169.0,11169.0,0.0
434891,0.0,1.0,0.7437995882958672,0.6446794549585961,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-2422.0,0.375,-35.0,0.0,0.0,0.0
304913,0.0,0.0,0.4964156614262066,0.6413682574954046,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2082.0,0.0,-22.0,0.0,0.0,1.0
265040,0.0,0.0,0.5981591461970539,0.3185955240537633,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2865.0,0.0588235294117647,-5.0,0.0,0.0,1.0
239136,0.0,0.0,0.7675180270285697,0.7922644738669378,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2903.0,0.0,-4.0,0.0,0.0,0.0
432904,0.0,1.0,0.7401784338915889,0.5460231970049609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1350.0,0.4,-20.0,52217.77026315789,52034.83815789474,0.0
217993,0.0,0.0,0.5543999809306344,0.3656165070113335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2909.0,0.3333333333333333,-79.0,65169.92365384616,62400.28788461538,0.0
254646,1.0,1.0,0.6123636580925597,0.633031641417419,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-2451.0,0.1666666666666666,-84.0,31526.64108433735,30497.6743373494,0.0
342107,0.0,1.0,0.7406323647148998,0.6127042441012546,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2399.0,0.1428571428571428,-18.0,0.0,0.0,0.0
128995,0.0,0.0,0.6422493304176629,0.5100895276257282,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,-2387.0,0.25,-77.0,35107.77552631579,33460.46763157895,1.0
266452,0.0,0.0,0.5920787563897864,0.5154953751603267,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2313.0,0.25,-8.0,0.0,0.0,0.0
439948,0.0,0.0,0.5117316878854499,0.746300213050371,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1450.0,0.0,-87.0,49158.11793103448,46847.33534482758,0.0
289256,0.0,0.0,0.0909363523923239,0.6738300778602003,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-1844.0,0.6666666666666666,-74.0,137528.15239726027,132708.34726027396,0.0
104938,1.0,0.0,0.306594138042816,0.5989262182569273,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1850.0,0.5,-96.0,47853.32109375,45743.55421875,0.0
356804,0.0,1.0,0.5934987043658262,0.1082263226697141,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-209.0,1.0,-12.0,243098.39454545453,224336.4463636364,0.0
192912,0.0,1.0,0.6024353525023267,0.3656165070113335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2275.0,1.0,-30.0,357448.07100000005,344930.691,0.0
148469,0.0,0.0,0.1572878215614541,0.7738956942145427,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2522.0,0.0,-22.0,3106.0411363636363,3014.4109090909096,1.0
375048,0.0,0.0,0.4845573496553779,0.6075573001388961,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-414.0,0.5,-5.0,0.0,0.0,0.0
205207,0.0,0.0,0.7044472328645561,0.2910973802776635,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-2910.0,0.1666666666666666,-7.0,322555.9885714286,316180.8385714286,0.0
384418,0.0,0.0,0.5734447418114714,0.4471785780453068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2667.0,0.5555555555555556,-43.0,120351.6073255814,114696.5661627907,0.0
329876,0.0,0.0,0.6945839752347971,0.6769925032909132,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-2915.0,0.3846153846153846,-14.0,662607.7971428571,636170.8564285714,0.0
141459,0.0,0.0,0.7674477850281292,0.1014593569914692,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2420.0,0.4666666666666667,-34.0,62360.5246875,60359.33671875,1.0
199750,1.0,0.0,0.6860434005398679,0.248535557339522,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1970.0,0.2777777777777778,-17.0,351053.83588235296,334178.6188235294,0.0
251358,1.0,0.0,0.7341793821213644,0.7898803468924867,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2331.0,0.0,-21.0,6987.160800000001,6851.088,1.0
247887,1.0,0.0,0.7666272023688586,0.5298898341969072,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2880.0,0.0,-23.0,259334.0823913044,251776.4028260869,0.0
105043,0.0,0.0,0.2453495532540649,0.7180328113294772,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-834.0,1.0,-28.0,127692.29833333334,124150.72833333332,0.0
205116,1.0,0.0,0.1079562976640487,0.6263042766749393,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1637.0,1.0,-12.0,0.0,0.0,0.0
169733,1.0,0.0,0.7948762614474829,0.6397075677637197,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2822.0,0.5,-78.0,30390.582692307693,28980.405,1.0
436980,1.0,0.0,0.7392268748207212,0.7597121819739279,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-470.0,0.5,-21.0,0.0,0.0,1.0
170450,1.0,0.0,0.5822196173494516,0.5424451438613613,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2856.0,0.25,-17.0,25644.81970588236,24636.99705882353,0.0
420303,0.0,1.0,0.2776667317418485,0.3962195720630885,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-341.0,0.3333333333333333,-5.0,0.0,0.0,0.0
408710,0.0,0.0,0.4580819471461134,0.7992967832109371,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1733.0,0.0,-17.0,0.0,0.0,1.0
384570,0.0,0.0,0.7118004729592091,0.7850520263728172,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2686.0,0.0,-96.0,121745.07375,117023.51484375,0.0
352254,0.0,0.0,0.7831235492862249,0.656158373001177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2412.0,0.25,-78.0,72069.58499999999,68963.92903846153,0.0
279610,0.0,0.0,0.6976047485050194,0.7801436381572275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-2726.0,1.0,-6.0,117828.36000000002,114091.947,0.0
445819,0.0,0.0,0.2631435910213423,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2515.0,0.5,-90.0,0.0,0.0,0.0
136941,1.0,0.0,0.7179335609058566,0.3689687382528466,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,-2422.0,0.4,-96.0,0.0,0.0,0.0
240434,0.0,1.0,0.5459360465406932,0.4436153084085652,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2020.0,0.25,-10.0,0.0,0.0,0.0
195409,1.0,0.0,0.7400732838568805,0.3825018041447388,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-1205.0,0.6,-17.0,211861.11375,202860.9028125,0.0
421664,0.0,0.0,0.7042696403815405,0.4938628816996244,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2401.0,1.0,-42.0,3533.6764285714285,3369.916071428571,0.0
355229,1.0,0.0,0.4759442618780179,0.3723336657058204,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-2132.0,0.8333333333333334,-85.0,84929.07123529412,78240.71911764707,0.0
282885,0.0,1.0,0.6406550274056789,0.4525335592581747,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-581.0,0.5,-8.0,0.0,0.0,0.0
244067,0.0,0.0,0.6026134118597403,0.41534714488434,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2509.0,0.375,-44.0,0.0,0.0,0.0
227350,1.0,0.0,0.7297088002367822,0.5028782772082183,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2792.0,0.4545454545454545,-70.0,28182.27792857143,26907.2235,0.0
112940,0.0,0.0,0.6853317522546509,0.6512602186973006,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-2889.0,0.2777777777777778,-12.0,0.0,0.0,1.0
168036,1.0,1.0,0.5910696049025619,0.3962195720630885,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2399.0,0.3333333333333333,-73.0,56013.525,54125.66835616439,0.0
155580,0.0,1.0,0.6340389809759129,0.4974688893052743,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2099.0,0.6666666666666666,-65.0,13233.576796875,12024.28546875,0.0
158867,0.0,0.0,0.3543648060937184,0.2622489709189549,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-121.0,1.0,-14.0,88691.64107142856,81104.56392857143,0.0
243716,0.0,0.0,0.6676954347962079,0.5797274227921155,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-303.0,0.0,-9.0,0.0,0.0,0.0
269535,0.0,0.0,0.5777823096127145,0.6817058776720116,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2516.0,0.4,-45.0,0.0,0.0,0.0
171630,0.0,0.0,0.6951542641906581,0.0005272652387098,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2269.0,0.25,-6.0,0.0,0.0,0.0
407110,1.0,0.0,0.7807708530406205,0.6479768603302221,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-1134.0,1.0,-44.0,50176.95034090909,45655.517045454544,0.0
107368,1.0,0.0,0.7108440284511944,0.1285043773724039,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2882.0,0.5454545454545454,-96.0,6375.18234375,5958.521250000001,0.0
133908,1.0,1.0,0.4505790336804984,0.4614823912998385,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2253.0,0.4,-96.0,5494.506093749999,5319.138281250001,0.0
340228,0.0,1.0,0.2079572894362848,0.5226973172821112,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-752.0,0.5,-6.0,173808.405,164167.56,0.0
267012,0.0,0.0,0.6457587058932504,0.6910212267577837,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-803.0,0.5,-15.0,0.0,0.0,0.0
250106,1.0,0.0,0.6973648176730781,0.4974688893052743,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2259.0,0.5,-6.0,0.0,0.0,0.0
289415,0.0,1.0,0.4096530658670643,0.6363761710860439,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2919.0,0.2727272727272727,-82.0,46363.72774390244,44591.98993902439,0.0
259108,0.0,0.0,0.5175051926608983,0.5954562029091491,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1161.0,0.5,-38.0,69354.855,66852.81972972973,0.0
439292,0.0,0.0,0.2804294912387328,0.2250868621163805,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-1123.0,0.5555555555555556,-31.0,30524.42467741936,29223.074032258064,0.0
335646,0.0,0.0,0.7153491605451255,0.5046813193144684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2809.0,0.3333333333333333,-33.0,116427.49875,111542.866875,0.0
430179,0.0,0.0,0.2631435910213423,0.7407990879702335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2848.0,0.0,-81.0,566.3755555555555,512.1949999999999,0.0
260769,0.0,0.0,0.5821132321395489,0.8050196619153701,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1814.0,0.4,-96.0,96491.7075,93267.3225,0.0
346731,1.0,0.0,0.714970522729174,0.2238313174701554,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2863.0,0.5714285714285714,-22.0,0.0,0.0,0.0
182259,0.0,0.0,0.0506005728521754,0.2925880073368475,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1177.0,0.375,-35.0,134910.46285714288,124172.03185714288,0.0
380680,1.0,1.0,0.7384462668229969,0.8245949709919925,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,-2519.0,0.2,-13.0,0.0,0.0,0.0
111995,0.0,1.0,0.6845106265751226,0.6690566947824041,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2589.0,0.0833333333333333,-75.0,166700.5596,159816.5958,0.0
115137,0.0,0.0,0.162144567666238,0.4740512892789932,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2255.0,0.6,-74.0,48727.17,46639.63641891892,0.0
329852,1.0,1.0,0.7043242908154801,0.2650494299443805,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1347.0,0.75,-59.0,11327.520508474576,10195.383050847457,0.0
235783,1.0,0.0,0.6062210397647882,0.5046813193144684,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-1566.0,0.4285714285714285,-29.0,0.0,0.0,0.0
439457,0.0,1.0,0.316579799476705,0.5442347412142162,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2510.0,0.1,-21.0,0.0,0.0,1.0
305061,0.0,0.0,0.4173213601954786,0.5620604831738043,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2323.0,0.5,-6.0,0.0,0.0,0.0
421725,1.0,0.0,0.6491379132518095,0.2881295999178507,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1702.0,0.3636363636363636,-19.0,652016.6644736842,634623.8968421052,0.0
365932,0.0,1.0,0.580686936821281,0.5352762504724826,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-472.0,1.0,-34.0,1235.7995454545453,1134.9763636363634,1.0
406386,0.0,0.0,0.4089657508637298,0.5638350489514956,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-930.0,1.0,-19.0,230022.03552631577,217082.99131578943,0.0
346459,0.0,0.0,0.645818731265154,0.3441550073724169,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2011.0,0.7142857142857143,-8.0,126758.356875,121197.58875,0.0
337426,1.0,0.0,0.278101148279718,0.2079641743053816,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1375.0,0.7272727272727273,-9.0,181012.655,174268.375,0.0
388046,0.0,0.0,0.6792072890226294,0.1963339662134567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1340.0,0.3333333333333333,-96.0,26464.98515625,25244.14734375,0.0
151190,0.0,0.0,0.5183951479207263,0.363945238612397,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-422.0,1.0,-14.0,6524.352692307692,6504.2307692307695,0.0
215754,0.0,0.0,0.6189763107113098,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2718.0,0.5714285714285714,-2.0,0.0,0.0,0.0
341462,0.0,0.0,0.6859821671506903,0.4066174366275036,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-287.0,1.0,-35.0,234190.6022727273,225680.3959090909,1.0
117197,1.0,1.0,0.5458926801734046,0.6801388218428291,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2832.0,0.2,-28.0,414134.9758928571,397937.835,0.0
186588,0.0,0.0,0.7751122642428034,0.7421816117614419,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,-2760.0,0.4,-11.0,0.0,0.0,0.0
130753,0.0,0.0,0.7765877931385498,0.4418358231994413,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2614.0,0.4,-16.0,0.0,0.0,0.0
235276,1.0,0.0,0.2984277011977074,0.0005272652387098,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2587.0,0.0,-10.0,218154.348,216359.6265,0.0
212507,0.0,0.0,0.1243494878315258,0.363945238612397,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-2402.0,0.2222222222222222,-78.0,15988.783618421052,14995.737828947367,0.0
322049,0.0,0.0,0.6090415721079087,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2601.0,0.0,-35.0,75516.60214285715,73669.11428571428,0.0
240690,0.0,1.0,0.3003082251249752,0.4241303111942548,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-256.0,1.0,-10.0,71258.96,68356.795,0.0
419225,0.0,1.0,0.2246998276603394,0.5867400085415683,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1079.0,0.25,-96.0,7361.411718750001,7021.47796875,0.0
171433,0.0,0.0,0.7292168335974634,0.5226973172821112,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-2351.0,0.0,-42.0,0.0,0.0,0.0
176334,0.0,1.0,0.7758546949418172,0.646329897706246,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2646.0,0.0,-11.0,123924.6040909091,119516.085,0.0
214876,0.0,0.0,0.4747717347711582,0.7583930617144343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2630.0,0.0,-83.0,9455.987168674696,8991.407168674697,0.0
194162,0.0,0.0,0.3285776780783497,0.5989262182569273,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2831.0,0.25,-90.0,61536.241,59021.7395,0.0
230200,0.0,0.0,0.6701024387650588,0.5549467685334323,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1172.0,0.6666666666666666,-94.0,15423.89170212766,14837.860531914892,0.0
280636,0.0,1.0,0.3925304144144261,0.3425288720742255,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-431.0,0.0,-7.0,69965.05500000001,69298.26428571428,0.0
138449,0.0,1.0,0.3768483959617461,0.7826078370261895,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-1732.0,0.3333333333333333,-9.0,5587.945,5498.485,0.0
265168,1.0,0.0,0.6676760267486729,0.6178261467332483,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-2551.0,0.2,-96.0,52524.75140625,50388.45609375,0.0
341134,1.0,0.0,0.6183727171171592,0.5779691187553125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,-2597.0,0.4285714285714285,-12.0,134354.6025,131222.91,0.0
155555,0.0,0.0,0.5545026200594988,0.3123653692278984,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1227.0,0.6666666666666666,-11.0,0.0,0.0,0.0
245683,0.0,0.0,0.0009398583476904,0.4776491548517548,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-775.0,0.6666666666666666,-23.0,234476.90804347824,228270.3847826087,0.0
192993,0.0,0.0,0.5937360903115038,0.6848276586890367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,-2561.0,0.0,-81.0,55424.2,52960.38111111111,0.0
438100,1.0,1.0,0.6537556268614204,0.5226973172821112,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,-2900.0,0.0,-96.0,1032.3295312500002,987.7734375,0.0
249776,0.0,1.0,0.3815895556486152,0.7338145369642702,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-936.0,0.0,-20.0,0.0,0.0,0.0
329374,1.0,0.0,0.5868027268695049,0.5100895276257282,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,-2896.0,0.2857142857142857,-8.0,30225.6375,29025.0,1.0
325353,0.0,0.0,0.5564734593026497,0.6512602186973006,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2835.0,0.5,-13.0,0.0,0.0,0.0
218016,1.0,0.0,0.1724975081477771,0.4902575124990026,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-2736.0,0.1875,-96.0,13525.68505263158,12748.47252631579,0.0
148052,1.0,0.0,0.5538759090397447,0.5673792367572691,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1241.0,0.0,-9.0,154552.55500000002,141644.5,0.0
135735,0.0,1.0,0.5526165686366717,0.4418358231994413,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,-425.0,0.5,-8.0,81225.675,79231.41642857144,0.0
386697,0.0,0.0,0.3273342137270562,0.7209441499436497,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1095.0,0.0,-23.0,160969.21239130435,153167.83826086955,0.0
146933,0.0,0.0,0.612882610815597,0.4561097392782771,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2283.0,0.5454545454545454,-49.0,58925.97091836735,56333.46489795918,0.0
415174,0.0,0.0,0.6607946816888937,0.1446481462546413,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-2838.0,0.4,-33.0,138817.6322727273,134079.68454545454,0.0
314833,0.0,0.0,0.6324391961885926,0.6879328378491735,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,-2178.0,0.0,-17.0,0.0,0.0,0.0
300514,1.0,1.0,0.5268839914457617,0.7826078370261895,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-2684.0,0.1111111111111111,-12.0,0.0,0.0,0.0
300935,1.0,0.0,0.2814145611943027,0.1624419982223248,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,-2515.0,0.3888888888888889,-77.0,38227.42953947368,36403.19526315789,0.0
264019,1.0,0.0,0.7669439512420753,0.4866531565147181,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,-2837.0,0.2272727272727272,-96.0,6293.45296875,5945.58703125,0.0
210988,1.0,1.0,0.7515998716163114,0.7490217048463391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,-2474.0,0.2142857142857142,-81.0,36397.01777777778,34863.11944444445,0.0
150056,1.0,0.0,0.6786018822974562,0.7366226976503176,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1400.0,0.5,-41.0,386532.99109756097,370807.21865853656,0.0
347643,1.0,0.0,0.6455635917293262,0.3441550073724169,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,-876.0,0.3333333333333333,-12.0,42117.21409090909,40507.65409090908,0.0
161311,1.0,1.0,0.1511559508072983,0.5495965024956946,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1446.0,0.5,-10.0,191870.945,183720.53,0.0
210055,0.0,0.0,0.6647827660159545,0.3185955240537633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-839.0,0.2857142857142857,-11.0,148716.57272727272,140811.86863636362,0.0
290861,0.0,0.0,0.4505032460305794,0.3062022983135042,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-1954.0,0.2,-39.0,51225.59653846154,49777.51961538462,0.0
392954,0.0,0.0,0.3009887074840825,0.8357765157975799,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1079.0,0.0,-96.0,9730.6603125,9322.14375,0.0
